ticker-view,name,description,exchange,close,type,typespecs,pricescale,minmov,fractional,minmove2,currency,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,AnalystRating,AnalystRating.tr,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.10Y,Perf.All,Volatility.W,Volatility.M,TechRating_1D,TechRating_1D.tr,MARating_1D,MARating_1D.tr,OsRating_1D,OsRating_1D.tr,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,candlestick_patterns_1D,premarket_close,premarket_change,premarket_gap,premarket_volume,gap,volume,volume_change,postmarket_close,postmarket_change,postmarket_volume,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,SMA10,SMA30,SMA50,SMA100,SMA200
[object Object],MU,"Micron Technology, Inc.",NASDAQ,1133.99,stock,common,100.00,1.00,false,0.00,USD,8.70,64636964.00,1.17,1278839077614.00,USD,53.54,21.18,409.12,0.04,Electronic technology,america,Electronic Technology,StrongBuy,Strong buy,8.70,25.39,70.38,155.45,350.44,284.24,841.38,1375.59,8964.67,80182.48,6.34,7.01,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,66.39,137.99,207.07,140.47,77.84,76.60,0.00,1107.50,6.16,3.98,1275659.00,6.22,64636964.00,40.07,1151.80,1.57,13946125.00,711.64,53.54,0.12,20.50,17.65,42.25,125.96,88.61,1275022077614.00,21.94,45.09,34.44,990.45,889.45,732.80,567.91,400.75
[object Object],BRK.B,Berkshire Hathaway Inc. Class B,NYSE,489.46,stock,common,100.00,1.00,false,0.00,USD,-0.37,8881642.00,1.61,1055400370859.00,USD,14.57,33.59,-10.48,0.00,Finance,america,Finance,Buy,Buy,-0.37,1.36,0.51,1.63,-2.70,-2.30,1.11,77.59,244.79,2009.74,1.52,1.41,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,56.56,10.83,9.97,71.41,75.20,83.33,0.00,492.64,0.28,-0.26,9311.00,0.30,8881642.00,64.11,489.46,0.00,2375565.00,-3.42,14.57,0.00,2.82,1.45,23.20,44.23,2.66,806401370859.00,2.15,13.31,10.85,489.28,482.93,479.15,484.13,490.25
[object Object],LLY,Eli Lilly and Company,NYSE,1098.57,stock,common,100.00,1.00,false,0.00,USD,-1.21,4470534.00,1.39,1034568792672.00,USD,39.54,27.78,130.14,0.59,Health technology,america,Health Technology,Buy,Buy,-1.21,-3.61,11.02,20.65,3.74,2.06,39.07,401.40,1375.58,39014.59,2.59,3.06,Neutral,Neutral,Buy,Buy,Sell,Sell,53.98,-26.70,65.07,-14.72,45.09,52.11,0.00,1118.88,0.62,0.07,4426.00,0.76,4470534.00,87.58,1100.00,0.13,1303395.00,48.28,39.54,0.31,13.79,33.22,48.06,83.25,186.33,1072656792672.00,14.85,31.39,29.62,1131.80,1069.68,1011.09,1000.18,966.09
[object Object],WMT,Walmart Inc.,NASDAQ,117.18,stock,common,100.00,1.00,false,0.00,USD,-0.80,36526766.00,1.60,932527711550.00,USD,41.28,2.84,21.78,0.82,Retail trade,america,Retail Trade,StrongBuy,Strong buy,-0.80,-2.81,-11.85,-2.86,1.78,5.16,23.91,159.13,392.97,666528.74,2.24,2.42,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,38.49,-0.56,-4.08,-50.31,59.26,73.50,0.00,118.01,-0.10,-0.06,77016.00,0.06,36526766.00,68.24,117.10,-0.07,9897642.00,24.37,41.28,1.91,1.30,9.89,22.92,74.68,87.36,1002622711550.00,1.38,33.22,22.36,119.69,122.83,125.10,125.02,116.46
[object Object],AMD,"Advanced Micro Devices, Inc.",NASDAQ,537.37,stock,common,100.00,1.00,false,0.00,USD,4.86,43805586.00,1.38,876235828903.00,USD,176.37,3.05,123.35,0.00,Electronic technology,america,Electronic Technology,Buy,Buy,4.86,16.41,30.24,162.28,162.64,145.49,319.79,543.63,9869.76,117142.66,5.32,5.94,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,61.19,14.17,61.15,101.32,67.54,70.01,0.00,531.80,3.77,2.85,226116.00,3.73,43805586.00,61.73,536.99,-0.07,10787229.00,326.22,176.37,1.36,22.58,13.59,91.17,103.41,71.75,867748828903.00,23.17,198.80,117.52,498.90,480.33,411.05,310.43,261.15
[object Object],JPM,JPMorgan Chase & Co.,NYSE,325.22,stock,common,100.00,1.00,false,0.00,USD,-2.47,20111028.00,2.16,871430725043.00,USD,15.58,20.88,2.48,1.81,Finance,america,Finance,Buy,Buy,-2.47,5.06,8.01,12.89,3.64,0.84,20.45,118.15,412.56,3303.41,2.52,2.12,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,62.00,14.33,18.85,140.41,86.05,88.89,engulfing_bearish,337.00,1.06,0.55,20441.00,1.05,20111028.00,64.22,325.93,0.22,7208964.00,13.15,15.58,6.45,4.86,2.53,5.96,5.96,0.00,2113551725043.00,7.42,0.00,0.00,318.88,307.30,308.86,303.94,307.10
[object Object],ASML,ASML Holding NV Sponsored ADR,NASDAQ,1929.68,dr,0.00,100.00,1.00,false,0.00,USD,3.31,2406146.00,0.97,733542238363.35,USD,64.34,29.99,26.40,0.39,Electronic technology,america,Electronic Technology,Buy,Buy,3.31,8.41,33.09,42.18,85.09,70.20,152.33,184.41,1882.62,70341.24,3.11,3.99,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,65.70,172.21,248.03,137.76,81.13,81.40,spinning_top_white,1923.64,2.99,3.30,49749.00,3.02,2406146.00,3.58,1929.95,0.01,605942.00,120.34,64.34,2.36,18.44,30.99,62.83,74.21,77.12,727008457823.35,18.61,53.49,49.11,1815.98,1666.54,1579.99,1485.80,1267.62
[object Object],ASML,ASML Holding NV,EURONEXT,1657.80,stock,common,10.00,2.00,false,0.00,EUR,-1.09,2712660.00,3.22,733542238363.35,USD,64.10,29.88,16.87,0.45,Electronic technology,netherlands,Electronic Technology,Buy,Buy,-1.09,2.84,30.13,40.49,86.67,80.31,151.56,182.08,1853.57,6379.73,3.21,3.84,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,70.68,195.60,217.19,114.75,93.26,89.08,spinning_top_white,0.00,0.00,0.00,0.00,-1.25,2712660.00,169.22,1657.80,0.00,2031164.00,115.54,64.10,3.84,19.19,30.68,60.71,71.28,76.34,727044807010.35,18.68,53.69,49.29,1593.94,1446.19,1364.84,1278.51,1094.03
[object Object],INTC,Intel Corporation,NASDAQ,133.99,stock,common,100.00,1.00,false,0.00,USD,10.64,233905464.00,1.73,673433767609.00,USD,0.00,-0.63,86.00,0.00,Electronic technology,america,Electronic Technology,Neutral,Neutral,10.64,18.03,25.25,185.39,267.30,254.75,544.03,140.34,317.80,332134.07,7.65,7.21,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,64.21,22.21,10.60,165.54,72.34,72.73,rising_window_bullish,131.99,8.99,6.69,8468801.00,8.84,233905464.00,102.85,134.16,0.13,44004287.00,588.69,0.00,0.00,11.45,6.04,68.24,0.00,20.77,699270767609.00,13.01,527.35,51.82,116.59,116.48,101.43,74.00,55.51
[object Object],V,Visa Inc. Class A,NYSE,327.24,stock,common,100.00,1.00,false,0.00,USD,-0.95,14716741.00,2.22,616561002003.00,USD,28.77,11.37,15.70,0.79,Finance,america,Finance,StrongBuy,Strong buy,-0.95,1.63,-1.83,9.13,-5.44,-6.47,-8.55,41.39,317.93,2099.93,1.90,2.01,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,53.62,7.06,2.97,74.94,80.57,78.55,0.00,332.00,0.49,0.12,3772.00,0.19,14716741.00,113.43,327.50,0.08,5927718.00,-9.60,28.77,1.85,14.71,17.55,27.55,29.60,39.38,625142002003.00,14.53,21.61,20.68,324.72,324.59,321.04,317.76,329.09
[object Object],XOM,Exxon Mobil Corporation,NYSE,137.81,stock,common,100.00,1.00,false,0.00,USD,-2.08,48063400.00,2.84,571215172556.00,USD,23.25,5.93,-21.60,2.96,Energy minerals,america,Energy Minerals,Buy,Buy,-2.08,-9.51,-14.67,-13.52,18.04,14.76,20.24,126.18,50.96,6291.19,2.12,2.40,Sell,Sell,StrongSell,Strong sell,Sell,Sell,32.88,-14.23,-8.77,-192.51,17.31,19.72,"falling_window_bearish,long_lower_shadow_bullish",138.17,-1.83,-0.45,38280.00,-1.72,48063400.00,188.44,137.88,0.05,18573304.00,44.62,23.25,0.00,1.80,2.25,12.13,30.82,68.65,617056172556.00,1.87,18.83,10.31,145.61,149.76,150.25,151.77,134.51
[object Object],JNJ,Johnson & Johnson,NYSE,228.39,stock,common,100.00,1.00,false,0.00,USD,-2.48,18989761.00,2.45,549784298528.00,USD,26.41,8.65,-3.86,2.29,Health technology,america,Health Technology,Buy,Buy,-2.48,-4.84,-0.24,-3.56,10.04,10.43,49.70,40.31,95.87,36442.81,2.12,1.89,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,44.59,0.22,5.04,-34.69,56.60,67.95,0.00,232.82,-0.59,-0.02,1826.00,-1.03,18989761.00,122.15,228.60,0.09,7610705.00,53.30,26.41,0.00,5.94,6.77,24.42,31.40,25.33,582720298528.00,6.05,22.49,17.32,235.30,230.01,230.37,235.24,215.73
[object Object],ORCL,Oracle Corporation,NYSE,184.29,stock,common,100.00,1.00,false,0.00,USD,0.41,31385769.00,1.10,530026479314.00,USD,31.63,5.83,34.21,1.09,Technology services,america,Technology Services,Buy,Buy,0.41,2.57,-0.92,20.41,-2.17,-6.67,-12.69,140.56,361.88,291161.68,4.52,5.77,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,43.08,-52.05,-10.67,-83.41,13.48,16.04,spinning_top_white,183.02,-0.28,1.21,250597.00,-0.28,31385769.00,88.88,183.65,-0.35,8076681.00,26.31,31.63,0.92,7.94,0.00,16.80,0.00,16.84,654321479314.00,9.71,29.15,20.62,194.96,200.34,188.39,170.23,204.95
[object Object],AMAT,"Applied Materials, Inc.",NASDAQ,617.11,stock,common,100.00,1.00,false,0.00,USD,4.08,16781142.00,1.59,489960280875.00,USD,57.98,10.64,29.54,0.31,Producer manufacturing,america,Producer Manufacturing,StrongBuy,Strong buy,4.08,18.11,52.61,71.53,141.34,131.06,252.11,370.39,2485.30,1115044.83,4.74,5.31,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,76.01,115.41,123.94,164.21,84.21,86.31,0.00,621.44,4.81,3.70,74152.00,4.99,16781142.00,51.93,620.00,0.47,6129342.00,171.45,57.98,1.89,16.32,20.49,61.69,92.28,59.83,488987280875.00,16.85,55.92,52.96,542.53,477.35,445.67,397.09,317.82
[object Object],LRCX,Lam Research Corporation,NASDAQ,389.04,stock,common,100.00,1.00,false,0.00,USD,3.97,22686459.00,1.86,486522170002.00,USD,73.43,5.30,47.60,0.26,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,3.97,15.57,45.19,66.03,134.25,118.75,318.12,533.15,4533.08,174968.88,4.98,5.56,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,68.59,52.63,67.39,154.34,78.95,82.28,0.00,397.06,6.11,3.74,69852.00,6.16,22686459.00,108.12,390.04,0.26,8513104.00,268.29,73.43,1.48,21.70,45.96,70.33,81.46,102.96,485505713002.00,22.39,65.37,61.87,352.75,321.10,298.16,262.73,210.07
[object Object],CSCO,"Cisco Systems, Inc.",NASDAQ,119.54,stock,common,100.00,1.00,false,0.00,USD,1.88,52284353.00,2.33,471159121328.00,USD,38.97,3.07,25.71,1.38,Electronic technology,america,Electronic Technology,Buy,Buy,1.88,2.01,2.14,52.39,55.31,55.97,81.99,128.28,311.64,154628.31,2.10,3.43,Buy,Buy,Buy,Buy,Neutral,Neutral,55.83,-10.46,6.53,-56.37,16.68,20.71,0.00,118.34,0.86,0.38,45415.00,1.08,52284353.00,183.06,119.60,0.05,23413097.00,89.90,38.97,1.49,7.69,9.64,36.55,40.38,28.61,487520121328.00,8.03,33.52,28.54,120.45,116.56,105.04,92.32,82.65
[object Object],ARM,ARM Holdings PLC Sponsored ADR,NASDAQ,439.46,dr,0.00,100.00,1.00,false,0.00,USD,4.91,34221896.00,2.86,467585430908.00,USD,519.21,0.85,13.60,0.00,Electronic technology,america,Electronic Technology,Buy,Buy,4.91,39.77,109.52,221.01,284.77,289.49,202.74,683.35,683.35,683.35,9.84,10.53,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,68.98,46.02,106.07,132.95,82.98,80.16,doji,440.08,5.06,4.68,152895.00,5.10,34221896.00,192.69,438.00,-0.33,12320097.00,142.60,519.21,36.40,90.93,56.43,307.97,479.41,130.34,464475430908.00,94.41,516.66,404.60,371.19,314.90,264.53,195.82,167.83
[object Object],CAT,Caterpillar Inc.,NYSE,985.82,stock,common,100.00,1.00,false,0.00,USD,3.13,6175042.00,2.16,454105194300.00,USD,49.04,20.10,-2.05,0.61,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,3.13,13.00,14.42,43.57,72.14,70.68,176.04,366.00,1181.78,28491.61,2.14,3.21,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,65.45,45.34,46.45,206.61,87.68,83.46,rising_window_bullish,977.12,2.22,1.46,8402.00,2.41,6175042.00,125.05,988.00,0.22,2251953.00,150.96,49.04,0.00,6.29,24.33,37.27,58.12,112.77,493098194300.00,6.97,40.71,34.17,922.01,904.31,872.94,795.17,670.35
[object Object],MA,Mastercard Incorporated Class A,NYSE,489.79,stock,common,100.00,1.00,false,0.00,USD,-0.65,6675004.00,1.83,432770556078.00,USD,28.35,17.28,21.21,0.67,Finance,america,Finance,StrongBuy,Strong buy,-0.65,0.23,-3.50,-0.54,-13.50,-14.18,-14.20,32.87,418.30,12053.60,1.88,1.99,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,47.86,8.03,-0.83,10.69,77.84,80.21,0.00,495.18,0.44,0.40,1455.00,0.36,6675004.00,128.04,490.92,0.23,2171911.00,-13.94,28.35,1.35,12.94,64.66,24.51,25.19,49.87,442963556078.00,13.02,21.91,20.71,491.23,492.83,498.89,507.31,534.82
[object Object],COST,Costco Wholesale Corporation,NASDAQ,951.45,stock,common,100.00,1.00,false,0.00,USD,-1.46,3742857.00,1.85,421947929464.00,USD,47.86,19.88,12.78,0.56,Retail trade,america,Retail Trade,Buy,Buy,-1.46,-3.59,-11.66,-2.42,11.08,10.49,-2.91,148.91,504.56,37643.22,1.95,2.19,StrongSell,Strong sell,StrongSell,Strong sell,Sell,Sell,37.71,-20.90,-28.79,-97.90,45.89,53.24,0.00,961.15,-0.46,0.00,11076.00,-0.30,3742857.00,94.13,952.00,0.06,1091512.00,1.95,47.86,3.80,1.46,12.59,28.19,48.02,21.15,410183929464.00,1.40,36.54,29.75,973.98,1000.72,1001.08,995.90,957.95
[object Object],BAC,Bank of America Corp,NYSE,56.20,stock,common,100.00,1.00,false,0.00,USD,-0.58,70438836.00,1.95,398828382074.00,USD,13.94,4.03,20.32,1.96,Finance,america,Finance,StrongBuy,Strong buy,-0.58,2.71,10.79,19.24,3.08,2.13,26.98,43.66,309.02,1707.44,2.15,2.08,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,67.76,2.03,3.77,109.55,83.94,87.41,0.00,57.05,0.92,0.88,68797.00,1.24,70438836.00,74.18,56.22,0.04,25559753.00,12.98,13.94,0.69,3.54,1.45,6.46,6.46,0.00,1144784382074.00,5.87,0.00,0.00,55.30,52.67,52.85,51.75,52.23
[object Object],ABBV,"AbbVie, Inc.",NYSE,216.49,stock,common,100.00,1.00,false,0.00,USD,-2.14,9646078.00,1.86,382492993083.00,USD,106.78,2.03,-13.55,3.11,Health technology,america,Health Technology,Buy,Buy,-2.14,-4.21,3.14,4.96,-2.90,-5.36,16.86,90.42,257.01,485.11,2.37,2.31,Sell,Sell,Sell,Sell,Sell,Sell,47.70,-8.45,7.18,-29.08,51.55,60.19,0.00,222.19,0.43,0.35,3698.00,0.06,9646078.00,71.50,217.20,0.33,3915080.00,17.73,106.78,0.00,6.25,0.00,18.10,19.22,40.90,446003993083.00,7.10,21.15,15.28,223.49,216.01,211.77,216.35,220.57
[object Object],GE,GE Aerospace,NYSE,357.64,stock,common,100.00,1.00,false,0.00,USD,0.17,7763390.00,1.75,373139160200.00,USD,44.08,8.11,26.53,0.43,Electronic technology,america,Electronic Technology,Buy,Buy,0.17,11.57,25.58,23.32,17.56,15.46,51.57,457.28,142.25,7402.78,2.56,3.09,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,71.44,29.99,36.24,192.36,91.26,90.87,0.00,362.78,1.61,0.80,12628.00,1.63,7763390.00,54.37,357.20,-0.12,3345706.00,27.28,44.08,1.66,7.79,20.66,42.59,50.56,34.33,383719160200.00,7.94,43.80,38.39,337.59,315.95,307.73,309.55,305.43
[object Object],UNH,UnitedHealth Group Incorporated,NYSE,400.96,stock,common,100.00,1.00,false,0.00,USD,0.36,11896845.00,1.58,364129550072.00,USD,30.28,13.24,-44.65,2.20,Health services,america,Health Services,Buy,Buy,0.36,-1.90,2.81,43.72,22.22,21.17,30.37,2.98,188.00,277320.95,2.22,2.30,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,58.66,4.49,17.05,43.48,67.84,75.69,0.00,403.58,1.01,0.26,14195.00,0.81,11896845.00,103.76,400.08,-0.22,5395799.00,31.58,30.28,0.00,0.81,3.72,15.76,18.55,0.00,449484550072.00,1.00,0.00,0.00,405.97,392.47,372.67,327.58,333.56
[object Object],MS,Morgan Stanley,NYSE,223.17,stock,common,100.00,1.00,false,0.00,USD,-0.80,11933213.00,2.03,352002670947.00,USD,20.21,11.04,29.55,1.79,Finance,america,Finance,Buy,Buy,-0.80,6.89,16.51,40.93,28.66,25.01,71.64,163.89,762.33,3181.91,2.44,2.65,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,68.70,4.90,17.94,156.86,83.70,86.67,dark_cloud_cover_bearish,229.00,1.80,0.81,6983.00,1.84,11933213.00,37.33,223.89,0.32,3967718.00,56.77,20.21,0.69,4.82,3.37,8.38,9.01,0.00,890492670947.00,7.20,0.00,0.00,215.47,205.10,198.16,183.60,175.55
[object Object],PG,Procter & Gamble Company,NYSE,150.38,stock,common,100.00,1.00,false,0.00,USD,-0.12,17076435.00,2.13,350174747200.00,USD,21.99,6.84,8.59,2.83,Consumer non-durables,america,Consumer Non-Durables,Buy,Buy,-0.12,1.13,5.55,3.72,3.35,5.08,-5.15,13.33,80.05,10326.27,1.66,1.97,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,59.06,9.60,5.41,104.37,86.75,90.20,0.00,150.75,0.13,-0.04,6628.00,0.21,17076435.00,142.02,150.15,-0.15,7265140.00,-13.51,21.99,2.56,4.20,6.52,18.72,24.18,29.53,375879747200.00,4.33,17.97,15.67,149.12,145.11,145.30,149.19,148.97
