ticker-view,name,description,exchange,close,type,typespecs,pricescale,minmov,fractional,minmove2,currency,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,AnalystRating,AnalystRating.tr,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.10Y,Perf.All,Volatility.W,Volatility.M,TechRating_1D,TechRating_1D.tr,MARating_1D,MARating_1D.tr,OsRating_1D,OsRating_1D.tr,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,candlestick_patterns_1D,premarket_close,premarket_change,premarket_gap,premarket_volume,gap,volume,volume_change,postmarket_close,postmarket_change,postmarket_volume,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,SMA10,SMA30,SMA50,SMA100,SMA200
[object Object],XOM,Exxonmobil Holdings Corporation,NYSE,158.40,stock,common,100.00,1.00,false,0.00,USD,0.96,2585337.00,0.18,656481759164.93,USD,26.73,5.93,-21.60,2.60,Energy minerals,america,Energy Minerals,Buy,Buy,0.96,6.29,15.52,5.85,17.26,31.90,44.45,177.12,69.47,7246.09,1.79,1.95,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,73.62,19.52,9.68,161.62,96.42,96.25,0.00,155.13,-1.12,-0.12,47222.00,0.06,2585337.00,-83.66,0.00,0.00,0.00,32.93,26.73,0.00,2.00,2.58,13.95,35.42,78.91,702322759164.93,2.13,21.43,11.74,149.72,142.77,146.59,150.68,138.10
[object Object],JNJ,Johnson & Johnson,NYSE,262.61,stock,common,100.00,1.00,false,0.00,USD,1.29,1253554.00,0.15,632159240354.30,USD,30.44,8.63,-7.72,2.02,Health technology,america,Health Technology,Buy,Buy,1.29,3.97,9.47,14.66,19.48,26.98,54.93,52.84,109.97,41918.07,2.05,2.39,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,62.07,5.63,6.60,91.29,57.14,40.92,0.00,261.85,1.00,0.26,2678.00,0.83,1253554.00,-84.45,0.00,0.00,0.00,54.65,30.44,0.00,6.46,0.00,0.00,0.00,0.00,632159240354.30,6.46,19.74,0.00,253.86,249.92,241.92,238.65,224.63
[object Object],INTC,Intel Corporation,NASDAQ,96.09,stock,common,100.00,1.00,false,0.00,USD,-4.13,71184961.00,0.69,482948356175.10,USD,0.00,-2.12,55.49,0.00,Electronic technology,america,Electronic Technology,Neutral,Neutral,-4.13,4.29,-27.78,16.90,105.06,154.41,309.07,81.95,177.56,238159.36,5.19,7.02,Sell,Sell,Sell,Sell,Sell,Sell,39.25,-13.75,-14.25,-85.22,27.93,28.69,0.00,100.37,0.14,4.76,8472007.00,0.13,71184961.00,-49.43,0.00,0.00,0.00,372.43,0.00,0.00,8.97,5.54,32.84,173.24,16.50,519359356175.10,9.11,110.62,30.42,100.73,116.63,115.34,90.32,65.78
[object Object],MA,Mastercard Incorporated Class A,NYSE,535.82,stock,common,100.00,1.00,false,0.00,USD,1.04,372262.00,0.14,473441894901.29,USD,31.01,17.28,21.21,0.61,Finance,america,Finance,StrongBuy,Strong buy,1.04,-2.67,9.78,7.38,0.83,-6.11,-4.66,36.80,472.46,13195.78,1.54,2.32,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,57.05,9.08,22.26,29.17,48.04,55.34,0.00,531.86,0.30,0.00,549.00,0.22,372262.00,-82.03,0.00,0.00,0.00,-4.31,31.01,1.45,13.92,70.74,26.81,27.56,54.56,483634894901.29,14.22,23.92,22.61,538.99,517.17,507.10,505.98,527.97
[object Object],ABBV,"AbbVie, Inc.",NYSE,258.64,stock,common,100.00,1.00,false,0.00,USD,0.67,846713.00,0.16,456968626126.93,USD,127.57,2.03,-13.55,2.62,Health technology,america,Health Technology,Buy,Buy,0.67,0.64,9.43,30.02,19.05,13.07,35.59,118.95,304.13,599.04,1.75,2.62,StrongBuy,Strong buy,StrongBuy,Strong buy,Neutral,Neutral,65.50,10.56,13.80,119.16,73.19,67.01,doji,258.21,0.50,0.21,600.00,0.63,846713.00,-81.68,0.00,0.00,0.00,34.50,127.57,0.00,7.26,0.00,21.62,22.96,48.86,520479626126.93,8.29,24.68,17.83,252.41,244.43,233.28,222.24,224.00
[object Object],CSCO,"Cisco Systems, Inc.",NASDAQ,112.31,stock,common,100.00,1.00,false,0.00,USD,-0.40,2592626.00,0.13,442642845223.45,USD,36.61,3.07,25.71,1.46,Electronic technology,america,Electronic Technology,Buy,Buy,-0.40,2.89,-6.85,28.49,51.87,46.53,64.30,103.70,266.17,145263.59,1.94,3.11,Sell,Sell,Sell,Sell,Neutral,Neutral,45.68,-9.00,-4.59,-47.45,34.77,32.94,long_upper_shadow_bearish,112.44,-0.28,0.08,8960.00,-0.35,2592626.00,-82.92,0.00,0.00,0.00,63.73,36.61,1.43,7.39,9.06,34.33,37.94,26.87,459003845223.45,7.56,31.56,26.87,112.99,116.29,117.59,100.79,88.36
[object Object],BAC,Bank of America Corp,NYSE,61.76,stock,common,100.00,1.00,false,0.00,USD,0.78,6849628.00,0.19,438288958470.61,USD,14.20,4.35,27.34,1.83,Finance,america,Finance,Buy,Buy,0.78,0.83,6.10,18.04,18.52,12.23,27.37,63.99,331.59,1886.27,1.57,1.97,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,67.29,2.09,2.91,97.31,85.65,82.81,0.00,61.46,0.29,0.05,18360.00,0.41,6849628.00,-76.59,0.00,0.00,0.00,22.00,14.20,0.52,3.71,1.57,0.00,0.00,0.00,1166724958470.61,6.00,0.00,0.00,61.08,58.85,56.07,53.31,53.25
[object Object],AMAT,"Applied Materials, Inc.",NASDAQ,536.61,stock,common,100.00,1.00,false,0.00,USD,-4.65,1466755.00,0.20,426046550628.68,USD,50.42,10.64,29.54,0.34,Producer manufacturing,america,Producer Manufacturing,StrongBuy,Strong buy,-4.65,0.79,-8.31,30.09,68.23,100.92,185.19,288.20,1929.54,969577.80,4.80,7.08,Sell,Sell,Sell,Sell,Sell,Sell,45.51,-65.89,-28.28,-82.57,30.27,28.03,0.00,555.93,-1.22,-0.32,42984.00,-1.17,1466755.00,-74.30,0.00,0.00,0.00,175.17,50.42,1.79,15.49,17.82,53.64,80.25,52.03,425073550628.68,14.65,48.61,46.03,558.47,591.97,537.49,456.57,366.67
[object Object],COST,Costco Wholesale Corporation,NASDAQ,934.14,stock,common,100.00,1.00,false,0.00,USD,0.87,330878.00,0.15,414271304570.62,USD,46.98,19.88,12.78,0.58,Retail trade,america,Retail Trade,Buy,Buy,0.87,-2.85,-2.90,-7.69,-3.84,8.48,-0.76,120.63,458.80,36956.55,1.28,1.98,Sell,Sell,StrongSell,Strong sell,Buy,Buy,46.19,17.89,-20.39,-28.42,35.54,35.52,0.00,925.50,-0.06,-0.02,657.00,-0.11,330878.00,-81.47,0.00,0.00,0.00,-1.06,46.98,3.65,1.40,12.36,27.68,47.15,20.76,402507304570.62,1.37,35.86,29.19,930.37,944.95,969.73,984.33,957.07
[object Object],CAT,Caterpillar Inc.,NYSE,884.76,stock,common,100.00,1.00,false,0.00,USD,-1.09,490413.00,0.19,407553203277.66,USD,44.02,20.10,-2.05,0.68,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,-1.09,5.11,-9.87,5.42,37.36,53.18,107.18,321.64,1017.83,25560.58,3.02,4.15,Sell,Sell,Sell,Sell,Sell,Sell,42.47,-67.65,-55.18,-77.30,33.39,29.05,0.00,891.00,-0.40,-0.28,4540.00,0.05,490413.00,-81.68,0.00,0.00,0.00,109.22,44.02,0.00,5.89,21.84,33.45,52.16,101.21,446546203277.66,6.31,36.87,30.95,895.94,948.21,926.28,848.70,729.92
